,user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
18464,18465,2023-07-05,2023-08-30,Free,France,136,680,0,1,56,,free,0,0
18465,18466,2023-12-17,2023-12-27,Free,Australia,135,270,0,1,10,,free,0,1
18466,18467,2023-02-20,2023-03-07,Free,USA,77,308,0,1,15,,free,0,1
18467,18468,2023-05-09,2023-12-02,Free,Germany,134,536,0,1,207,,free,0,0
18468,18469,2023-09-01,2023-11-29,Free,France,71,355,0,1,89,,free,0,0
18469,18470,2023-06-21,2023-12-09,Pro,Australia,218,436,0,1,171,2023-12-09,Enterprise,49,0
18470,18471,2023-12-08,2023-12-13,Free,USA,9,9,0,1,5,,free,0,1
18471,18472,2023-06-01,2023-06-29,Free,Germany,137,685,0,1,28,,free,0,1
18472,18473,2023-06-02,2023-10-02,Free,Germany,118,118,0,1,122,,free,0,0
18473,18474,2023-10-23,2023-11-29,Free,UK,145,290,0,1,37,,free,0,0
18474,18475,2023-11-09,2023-11-17,Free,Australia,41,123,0,1,8,,free,0,1
18475,18476,2023-05-04,2023-09-24,Free,Germany,69,69,1,1,143,,free,0,0
18476,18477,2023-08-23,2023-08-28,Free,Germany,102,306,0,1,5,,free,0,1
18477,18478,2023-02-26,2023-04-09,Free,India,147,735,0,1,42,,free,0,0
18478,18479,2023-07-10,2023-12-01,Free,USA,82,82,0,1,144,,free,0,0
18479,18480,2023-12-27,2023-12-29,Free,India,77,77,0,1,2,,free,0,1
18480,18481,2023-09-12,2023-09-30,Pro,France,37,74,0,1,18,2023-09-30,Basic,29,1
18481,18482,2023-12-01,2023-12-22,Free,Canada,86,258,0,1,21,,free,0,1
18482,18483,2023-06-13,2023-10-17,Free,Canada,137,685,0,1,126,,free,0,0
18483,18484,2023-05-30,2023-07-15,Pro,USA,218,872,0,1,46,2023-07-15,Enterprise,49,0
18484,18485,2023-11-08,2023-11-28,Free,Germany,66,330,1,1,20,,free,0,1
18485,18486,2023-07-22,2023-11-06,Free,France,113,339,0,1,107,,free,0,0
18486,18487,2023-12-28,2023-12-28,Pro,Germany,272,272,0,1,0,2023-12-28,Basic,29,1
18487,18488,2023-06-11,2023-11-23,Free,France,111,111,0,1,165,,free,0,0
18488,18489,2023-06-13,2023-06-13,Free,Australia,83,249,0,1,0,,free,0,1
18489,18490,2023-09-21,2023-12-08,Free,Canada,19,19,0,1,78,,free,0,0
18490,18491,2023-09-16,2023-12-24,Free,India,79,237,0,1,99,,free,0,0
18491,18492,2023-09-01,2023-10-01,Free,France,36,72,0,1,30,,free,0,0
18492,18493,2023-01-09,2023-05-16,Free,Australia,26,26,0,1,127,,free,0,0
18493,18494,2023-06-09,2023-12-01,Free,India,107,428,0,1,175,,free,0,0
18494,18495,2023-11-16,2023-12-07,Free,France,2,10,0,0,21,,free,0,1
18495,18496,2023-07-04,2023-07-24,Free,UK,27,81,0,1,20,,free,0,1
18496,18497,2023-07-20,2023-12-06,Free,Canada,130,520,0,1,139,,free,0,0
18497,18498,2023-07-08,2023-09-12,Free,Canada,19,38,0,1,66,,free,0,0
18498,18499,2023-09-12,2023-12-29,Free,France,63,315,0,1,108,,free,0,0
18499,18500,2023-06-09,2023-06-24,Free,India,70,140,1,1,15,,free,0,1
18500,18501,2023-01-27,2023-04-16,Free,India,85,425,0,1,79,,free,0,0
18501,18502,2023-07-18,2023-12-16,Free,USA,142,710,0,1,151,,free,0,0
18502,18503,2023-07-09,2023-09-16,Free,Australia,82,410,0,1,69,,free,0,0
18503,18504,2023-05-29,2023-08-20,Free,Australia,55,55,0,1,83,,free,0,0
18504,18505,2023-12-24,2023-12-24,Free,Australia,120,240,0,1,0,,free,0,1
18505,18506,2023-05-05,2023-06-28,Pro,USA,56,224,1,1,54,2023-06-28,Basic,49,0
18506,18507,2023-02-03,2023-06-17,Free,Australia,2,4,0,0,134,,free,0,0
18507,18508,2023-07-08,2023-12-25,Free,Australia,15,15,0,1,170,,free,0,0
18508,18509,2023-04-26,2023-04-26,Free,France,117,351,0,1,0,,free,0,1
18509,18510,2023-04-05,2023-04-30,Free,India,12,24,0,1,25,,free,0,1
18510,18511,2023-11-13,2023-12-14,Free,UK,33,132,0,1,31,,free,0,0
18511,18512,2023-02-03,2023-02-16,Free,UK,54,216,0,1,13,,free,0,1
18512,18513,2024-01-01,2024-01-01,Free,UK,121,484,0,1,0,,free,0,1
18513,18514,2023-09-17,2023-09-29,Free,India,115,460,1,1,12,,free,0,1
18514,18515,2023-12-13,2023-12-22,Free,India,5,15,0,1,9,,free,0,1
18515,18516,2023-02-26,2023-12-24,Pro,Australia,35,175,0,1,301,2023-12-24,Standard,49,0
18516,18517,2023-07-17,2023-11-16,Free,France,85,425,0,1,122,,free,0,0
18517,18518,2023-06-15,2023-11-25,Free,USA,42,126,0,1,163,,free,0,0
18518,18519,2023-07-05,2023-08-09,Free,France,112,336,0,1,35,,free,0,0
18519,18520,2023-01-20,2023-07-17,Free,Australia,127,508,0,1,178,,free,0,0
18520,18521,2023-07-03,2023-12-15,Free,Germany,81,324,0,1,165,,free,0,0
18521,18522,2023-01-27,2023-11-29,Free,France,132,660,0,1,306,,free,0,0
18522,18523,2023-02-02,2023-03-22,Free,Canada,84,84,0,1,48,,free,0,0
18523,18524,2023-09-23,2023-10-24,Free,India,122,244,0,1,31,,free,0,0
18524,18525,2023-08-20,2023-10-20,Free,Germany,65,195,0,1,61,,free,0,0
18525,18526,2023-03-04,2023-11-20,Free,UK,102,408,0,1,261,,free,0,0
18526,18527,2023-01-16,2023-10-08,Free,UK,43,215,0,1,265,,free,0,0
18527,18528,2023-10-08,2023-10-21,Free,France,61,122,0,1,13,,free,0,1
18528,18529,2023-11-28,2023-12-23,Free,UK,118,236,0,1,25,,free,0,1
18529,18530,2023-06-05,2023-11-02,Pro,India,132,528,0,1,150,2023-11-02,Enterprise,49,0
18530,18531,2023-07-10,2023-12-06,Pro,India,113,226,0,1,149,2023-12-06,Basic,29,0
18531,18532,2023-01-05,2023-10-07,Free,USA,70,210,0,1,275,,free,0,0
18532,18533,2023-08-09,2023-12-23,Free,Canada,101,404,0,1,136,,free,0,0
18533,18534,2023-10-12,2023-12-26,Free,Australia,80,80,0,1,75,,free,0,0
18534,18535,2023-08-29,2023-12-25,Free,Germany,61,305,0,1,118,,free,0,0
18535,18536,2023-07-14,2023-11-04,Pro,France,288,864,0,1,113,2023-11-04,Standard,29,0
18536,18537,2023-09-17,2023-12-08,Free,UK,139,278,0,1,82,,free,0,0
18537,18538,2023-01-21,2023-04-18,Free,Australia,89,267,0,1,87,,free,0,0
18538,18539,2023-03-15,2023-04-04,Free,USA,48,192,0,1,20,,free,0,1
18539,18540,2023-05-25,2023-11-01,Pro,Germany,82,82,0,1,160,2023-11-01,Standard,49,0
18540,18541,2023-05-14,2023-06-16,Pro,USA,77,308,0,1,33,2023-06-16,Standard,49,0
18541,18542,2023-11-01,2023-12-05,Pro,Canada,225,225,0,1,34,2023-12-05,Basic,49,0
18542,18543,2023-01-12,2023-04-22,Free,France,84,336,1,1,100,,free,0,0
18543,18544,2023-05-19,2023-11-12,Pro,USA,139,139,0,1,177,2023-11-12,Standard,49,0
18544,18545,2023-02-08,2023-12-08,Free,Australia,114,342,0,1,303,,free,0,0
18545,18546,2023-01-05,2023-04-03,Free,UK,65,65,0,1,88,,free,0,0
18546,18547,2023-07-28,2023-08-15,Pro,India,92,184,0,1,18,2023-08-15,Enterprise,99,1
18547,18548,2023-07-19,2023-09-10,Free,Australia,146,438,0,1,53,,free,0,0
18548,18549,2023-04-21,2023-07-08,Free,Canada,142,710,1,1,78,,free,0,0
18549,18550,2023-07-10,2023-08-25,Free,India,9,9,0,1,46,,free,0,0
18550,18551,2023-10-15,2023-10-30,Free,Australia,98,294,0,1,15,,free,0,1
18551,18552,2023-02-25,2023-04-17,Pro,Canada,298,894,0,1,51,2023-04-17,Standard,49,0
18552,18553,2023-03-04,2023-04-05,Free,France,63,189,0,1,32,,free,0,0
18553,18554,2023-03-26,2023-04-05,Free,France,48,48,0,1,10,,free,0,1
18554,18555,2023-11-23,2023-12-19,Free,Australia,20,60,0,1,26,,free,0,1
18555,18556,2023-05-31,2023-10-07,Pro,Canada,261,783,0,1,129,2023-10-07,Enterprise,49,0
18556,18557,2023-09-30,2023-11-19,Pro,India,26,78,0,1,50,2023-11-19,Enterprise,29,0
18557,18558,2023-02-25,2023-07-01,Free,Australia,146,146,0,1,126,,free,0,0
18558,18559,2023-12-08,2023-12-24,Free,Canada,96,384,1,1,16,,free,0,1
18559,18560,2023-10-30,2023-12-17,Free,USA,52,208,0,1,48,,free,0,0
18560,18561,2023-10-27,2023-11-16,Free,Canada,109,436,0,1,20,,free,0,1
18561,18562,2023-09-22,2023-12-08,Free,Canada,59,295,0,1,77,,free,0,0
18562,18563,2023-09-08,2023-12-23,Free,Canada,125,500,0,1,106,,free,0,0
18563,18564,2023-11-18,2023-12-01,Free,UK,21,105,0,1,13,,free,0,1
18564,18565,2023-03-05,2023-03-07,Free,France,142,568,0,1,2,,free,0,1
18565,18566,2023-04-06,2023-08-11,Free,UK,93,93,1,1,127,,free,0,0
18566,18567,2023-10-17,2023-10-28,Free,UK,14,70,1,1,11,,free,0,1
18567,18568,2023-01-15,2023-04-12,Free,France,89,178,0,1,87,,free,0,0
18568,18569,2023-09-26,2023-12-06,Free,Canada,82,82,0,1,71,,free,0,0
18569,18570,2023-02-25,2023-08-04,Free,Germany,117,117,0,1,160,,free,0,0
18570,18571,2023-07-07,2023-10-31,Free,India,86,172,0,1,116,,free,0,0
18571,18572,2023-10-21,2023-11-19,Free,Australia,124,496,0,1,29,,free,0,1
18572,18573,2023-11-14,2023-12-18,Free,India,96,384,0,1,34,,free,0,0
18573,18574,2023-08-19,2023-10-28,Free,Australia,29,58,0,1,70,,free,0,0
18574,18575,2023-04-06,2023-09-16,Free,India,97,97,0,1,163,,free,0,0
18575,18576,2023-12-02,2023-12-27,Free,France,44,132,0,1,25,,free,0,1
18576,18577,2023-01-30,2023-12-06,Pro,Australia,164,328,0,1,310,2023-12-06,Standard,49,0
18577,18578,2023-08-15,2023-12-10,Free,UK,101,101,0,1,117,,free,0,0
18578,18579,2023-06-29,2023-10-06,Pro,UK,130,650,0,1,99,2023-10-06,Basic,99,0
18579,18580,2023-01-23,2023-04-14,Free,India,76,304,0,1,81,,free,0,0
18580,18581,2023-10-13,2023-10-26,Free,UK,11,11,0,1,13,,free,0,1
18581,18582,2023-10-10,2023-10-26,Pro,India,134,536,0,1,16,2023-10-26,Enterprise,29,1
18582,18583,2023-11-11,2023-12-16,Free,France,36,144,0,1,35,,free,0,0
18583,18584,2023-03-19,2023-07-22,Free,Australia,27,135,0,1,125,,free,0,0
18584,18585,2023-07-14,2023-09-07,Free,Germany,52,156,0,1,55,,free,0,0
18585,18586,2023-09-23,2023-10-01,Free,Germany,34,170,0,1,8,,free,0,1
18586,18587,2023-11-18,2023-12-19,Free,France,118,590,0,1,31,,free,0,0
18587,18588,2023-09-22,2023-12-28,Free,Australia,23,115,0,1,97,,free,0,0
18588,18589,2023-01-20,2023-01-31,Pro,Germany,213,1065,0,1,11,2023-01-31,Basic,99,1
18589,18590,2023-06-01,2023-08-16,Free,India,116,116,0,1,76,,free,0,0
18590,18591,2023-03-02,2023-06-14,Free,Canada,1,5,0,0,104,,free,0,0
18591,18592,2023-01-24,2023-08-20,Free,France,135,675,0,1,208,,free,0,0
18592,18593,2023-01-17,2023-11-11,Pro,USA,73,73,0,1,298,2023-11-11,Enterprise,29,0
18593,18594,2023-02-04,2023-12-04,Free,Australia,91,91,0,1,303,,free,0,0
18594,18595,2023-09-11,2023-10-23,Free,USA,35,175,0,1,42,,free,0,0
18595,18596,2023-06-12,2023-07-05,Free,UK,112,224,0,1,23,,free,0,1
18596,18597,2023-08-28,2023-10-02,Free,USA,78,156,0,1,35,,free,0,0
18597,18598,2023-03-19,2023-03-23,Free,UK,143,715,0,1,4,,free,0,1
18598,18599,2023-11-27,2023-12-31,Free,USA,71,355,0,1,34,,free,0,0
18599,18600,2023-12-22,2023-12-28,Pro,USA,227,1135,0,1,6,2023-12-28,Enterprise,49,1
18600,18601,2023-03-05,2023-06-13,Free,UK,116,348,0,1,100,,free,0,0
18601,18602,2023-08-22,2023-12-03,Free,Canada,98,294,0,1,103,,free,0,0
18602,18603,2023-02-18,2023-06-02,Pro,India,178,356,0,1,104,2023-06-02,Enterprise,99,0
18603,18604,2023-11-14,2023-12-11,Free,UK,25,100,1,1,27,,free,0,1
18604,18605,2023-01-21,2023-05-08,Free,USA,88,440,0,1,107,,free,0,0
18605,18606,2023-11-15,2023-12-16,Pro,Canada,189,756,0,1,31,2023-12-16,Standard,49,0
18606,18607,2023-06-21,2023-10-14,Free,Australia,111,444,0,1,115,,free,0,0
18607,18608,2023-05-04,2023-12-19,Free,France,42,126,0,1,229,,free,0,0
18608,18609,2023-11-11,2023-11-20,Free,India,142,426,0,1,9,,free,0,1
18609,18610,2023-06-26,2023-10-10,Free,France,108,432,0,1,106,,free,0,0
18610,18611,2023-03-31,2023-07-06,Free,Canada,126,252,0,1,97,,free,0,0
18611,18612,2023-03-26,2023-04-19,Free,India,85,255,0,1,24,,free,0,1
18612,18613,2023-08-24,2023-12-30,Free,Canada,125,625,0,1,128,,free,0,0
18613,18614,2023-10-13,2023-11-26,Free,Canada,115,575,0,1,44,,free,0,0
18614,18615,2023-06-05,2023-09-15,Free,France,125,500,0,1,102,,free,0,0
18615,18616,2023-09-24,2023-12-20,Free,France,36,36,0,1,87,,free,0,0
18616,18617,2023-04-10,2023-09-09,Free,Germany,42,210,0,1,152,,free,0,0
18617,18618,2023-05-17,2023-06-23,Free,France,44,44,0,1,37,,free,0,0
18618,18619,2023-12-22,2023-12-25,Free,UK,52,156,0,1,3,,free,0,1
18619,18620,2023-11-30,2023-12-18,Free,France,132,660,0,1,18,,free,0,1
18620,18621,2023-02-10,2023-02-21,Free,USA,98,196,0,1,11,,free,0,1
18621,18622,2023-05-13,2023-10-01,Free,USA,146,584,0,1,141,,free,0,0
18622,18623,2023-07-24,2023-11-12,Free,USA,29,29,0,1,111,,free,0,0
18623,18624,2023-08-24,2023-10-20,Free,India,49,196,0,1,57,,free,0,0
18624,18625,2023-07-09,2023-11-05,Free,Australia,2,6,1,0,119,,free,0,0
18625,18626,2023-06-08,2023-11-07,Free,UK,42,42,0,1,152,,free,0,0
18626,18627,2023-09-13,2023-12-18,Free,Germany,28,140,0,1,96,,free,0,0
18627,18628,2023-01-30,2023-03-13,Free,Canada,81,162,0,1,42,,free,0,0
18628,18629,2023-10-25,2023-11-22,Pro,Germany,288,1440,0,1,28,2023-11-22,Basic,29,1
18629,18630,2023-05-10,2023-07-31,Free,Germany,11,11,0,1,82,,free,0,0
18630,18631,2023-02-17,2023-07-01,Free,UK,150,600,0,1,134,,free,0,0
18631,18632,2023-06-21,2023-11-15,Free,Germany,43,86,0,1,147,,free,0,0
18632,18633,2023-09-19,2023-11-22,Free,Canada,84,168,1,1,64,,free,0,0
18633,18634,2023-05-06,2023-10-07,Free,France,114,342,0,1,154,,free,0,0
18634,18635,2023-10-07,2023-10-29,Pro,Canada,146,730,0,1,22,2023-10-29,Basic,49,1
18635,18636,2023-11-21,2023-12-10,Pro,USA,118,472,0,1,19,2023-12-10,Enterprise,49,1
18636,18637,2023-08-02,2023-08-02,Pro,India,59,118,0,1,0,2023-08-02,Basic,29,1
18637,18638,2023-08-13,2023-09-22,Free,Germany,109,218,0,1,40,,free,0,0
18638,18639,2023-10-06,2023-10-23,Pro,Germany,51,153,0,1,17,2023-10-23,Basic,49,1
18639,18640,2023-02-12,2023-05-23,Pro,Australia,142,284,0,1,100,2023-05-23,Basic,99,0
18640,18641,2023-12-09,2023-12-30,Free,India,7,35,1,1,21,,free,0,1
18641,18642,2023-02-20,2023-12-21,Free,France,104,312,0,1,304,,free,0,0
18642,18643,2023-10-07,2023-11-26,Pro,India,105,420,0,1,50,2023-11-26,Standard,29,0
18643,18644,2023-01-17,2023-08-03,Pro,France,166,498,0,1,198,2023-08-03,Enterprise,29,0
18644,18645,2023-12-11,2023-12-31,Pro,Australia,287,861,0,1,20,2023-12-31,Standard,29,1
18645,18646,2023-07-15,2023-11-23,Free,France,78,390,0,1,131,,free,0,0
18646,18647,2023-04-27,2023-06-09,Free,Canada,119,119,0,1,43,,free,0,0
18647,18648,2023-01-05,2023-08-12,Free,Australia,142,568,0,1,219,,free,0,0
18648,18649,2023-09-20,2023-11-29,Free,France,150,750,0,1,70,,free,0,0
18649,18650,2023-02-18,2023-06-20,Pro,Germany,210,210,0,1,122,2023-06-20,Standard,29,0
18650,18651,2023-09-10,2023-10-25,Pro,India,119,476,0,1,45,2023-10-25,Standard,99,0
18651,18652,2023-02-26,2023-11-07,Free,Australia,110,110,0,1,254,,free,0,0
18652,18653,2023-11-05,2023-11-12,Free,UK,22,88,0,1,7,,free,0,1
18653,18654,2023-07-20,2023-12-15,Pro,UK,293,879,0,1,148,2023-12-15,Enterprise,29,0
18654,18655,2023-07-09,2023-09-05,Pro,USA,287,1435,0,1,58,2023-09-05,Enterprise,29,0
18655,18656,2023-07-07,2023-09-14,Free,France,54,108,0,1,69,,free,0,0
18656,18657,2023-11-15,2023-11-26,Free,UK,11,44,0,1,11,,free,0,1
18657,18658,2023-02-01,2023-12-31,Free,Australia,68,68,0,1,333,,free,0,0
18658,18659,2023-01-11,2023-07-22,Free,Australia,52,208,0,1,192,,free,0,0
18659,18660,2023-08-26,2023-10-25,Free,France,83,166,0,1,60,,free,0,0
18660,18661,2023-11-11,2023-12-09,Free,Germany,66,66,0,1,28,,free,0,1
18661,18662,2023-02-22,2023-05-30,Pro,USA,131,393,0,1,97,2023-05-30,Enterprise,99,0
18662,18663,2023-02-08,2023-12-03,Pro,Australia,191,382,0,1,298,2023-12-03,Enterprise,99,0
18663,18664,2023-11-29,2023-12-25,Pro,Canada,84,420,0,1,26,2023-12-25,Standard,29,1
18664,18665,2023-08-09,2023-08-26,Free,UK,56,168,0,1,17,,free,0,1
18665,18666,2023-09-24,2023-11-21,Free,UK,123,123,0,1,58,,free,0,0
18666,18667,2023-05-02,2023-11-24,Free,Canada,15,60,0,1,206,,free,0,0
18667,18668,2023-02-06,2023-08-04,Free,Canada,11,55,0,1,179,,free,0,0
18668,18669,2023-12-09,2023-12-17,Free,USA,135,405,0,1,8,,free,0,1
18669,18670,2023-04-30,2023-08-17,Pro,Australia,161,805,0,1,109,2023-08-17,Standard,29,0
18670,18671,2023-09-26,2023-09-28,Free,Germany,101,101,0,1,2,,free,0,1
18671,18672,2023-12-03,2023-12-31,Free,USA,51,102,0,1,28,,free,0,1
18672,18673,2023-04-18,2023-11-20,Free,France,147,735,0,1,216,,free,0,0
18673,18674,2023-12-26,2023-12-27,Free,France,149,745,0,1,1,,free,0,1
18674,18675,2023-09-29,2023-12-12,Free,France,24,72,0,1,74,,free,0,0
18675,18676,2023-04-06,2023-11-05,Free,USA,146,584,0,1,213,,free,0,0
18676,18677,2023-01-28,2023-07-05,Free,Germany,35,35,0,1,158,,free,0,0
18677,18678,2023-01-29,2023-05-19,Free,India,1,5,0,0,110,,free,0,0
18678,18679,2023-05-26,2023-09-12,Pro,Australia,14,14,0,1,109,2023-09-12,Standard,29,0
18679,18680,2023-02-26,2023-05-24,Free,Canada,24,120,0,1,87,,free,0,0
18680,18681,2023-12-23,2023-12-31,Free,France,38,190,0,1,8,,free,0,1
18681,18682,2023-11-08,2023-12-22,Free,India,139,278,0,1,44,,free,0,0
18682,18683,2023-07-05,2023-12-08,Free,Germany,56,168,0,1,156,,free,0,0
18683,18684,2023-10-26,2023-11-29,Free,USA,128,640,0,1,34,,free,0,0
18684,18685,2023-04-17,2023-11-27,Free,Canada,45,135,0,1,224,,free,0,0
18685,18686,2023-03-25,2023-05-12,Free,Canada,75,300,0,1,48,,free,0,0
18686,18687,2023-01-07,2023-08-11,Free,Canada,122,610,0,1,216,,free,0,0
18687,18688,2023-09-23,2023-12-06,Free,Australia,29,116,0,1,74,,free,0,0
18688,18689,2023-06-01,2023-11-29,Free,India,69,345,0,1,181,,free,0,0
18689,18690,2023-05-17,2023-11-19,Free,UK,78,390,0,1,186,,free,0,0
18690,18691,2023-12-07,2023-12-25,Free,India,73,292,0,1,18,,free,0,1
18691,18692,2023-07-20,2023-08-20,Pro,India,235,235,0,1,31,2023-08-20,Enterprise,99,0
18692,18693,2023-05-20,2023-12-08,Free,India,27,27,1,1,202,,free,0,0
18693,18694,2023-12-15,2024-01-01,Free,Canada,75,375,0,1,17,,free,0,1
18694,18695,2023-06-18,2023-09-22,Free,UK,22,88,0,1,96,,free,0,0
18695,18696,2023-12-23,2023-12-27,Free,Canada,75,300,0,1,4,,free,0,1
18696,18697,2023-01-22,2023-10-04,Pro,India,150,300,0,1,255,2023-10-04,Standard,99,0
18697,18698,2023-07-25,2023-10-26,Free,France,72,216,0,1,93,,free,0,0
18698,18699,2023-04-13,2023-12-09,Pro,Australia,184,552,0,1,240,2023-12-09,Standard,49,0
18699,18700,2023-07-10,2023-11-09,Pro,UK,251,1004,0,1,122,2023-11-09,Enterprise,29,0
18700,18701,2023-02-10,2023-10-08,Free,Germany,32,96,0,1,240,,free,0,0
18701,18702,2023-04-07,2023-11-27,Pro,India,251,502,0,1,234,2023-11-27,Enterprise,49,0
18702,18703,2023-12-17,2023-12-28,Free,India,104,208,0,1,11,,free,0,1
18703,18704,2023-08-18,2023-10-27,Free,France,17,34,0,1,70,,free,0,0
18704,18705,2023-12-22,2023-12-31,Free,UK,105,210,0,1,9,,free,0,1
18705,18706,2023-10-06,2023-10-19,Free,Germany,30,60,0,1,13,,free,0,1
18706,18707,2023-08-24,2023-12-16,Free,Germany,114,114,0,1,114,,free,0,0
18707,18708,2023-11-30,2023-12-26,Free,India,117,351,0,1,26,,free,0,1
18708,18709,2023-10-11,2023-12-08,Free,UK,60,120,0,1,58,,free,0,0
18709,18710,2023-08-04,2023-09-20,Free,USA,22,88,0,1,47,,free,0,0
18710,18711,2023-10-03,2023-11-03,Free,Canada,149,447,0,1,31,,free,0,0
18711,18712,2023-09-18,2023-10-27,Free,UK,44,176,0,1,39,,free,0,0
18712,18713,2023-11-07,2023-12-06,Free,France,81,324,0,1,29,,free,0,1
18713,18714,2023-12-08,2023-12-11,Free,Germany,99,495,0,1,3,,free,0,1
18714,18715,2023-09-27,2023-10-05,Free,Germany,76,304,1,1,8,,free,0,1
18715,18716,2023-12-04,2023-12-09,Free,UK,144,144,0,1,5,,free,0,1
18716,18717,2023-01-18,2023-02-25,Free,Australia,52,260,0,1,38,,free,0,0
18717,18718,2023-02-01,2023-05-08,Pro,India,170,340,1,1,96,2023-05-08,Standard,49,0
18718,18719,2023-08-17,2023-10-16,Free,Australia,114,456,0,1,60,,free,0,0
18719,18720,2023-03-17,2023-08-30,Free,Germany,90,90,0,1,166,,free,0,0
18720,18721,2023-11-05,2023-12-07,Free,Canada,47,47,0,1,32,,free,0,0
18721,18722,2023-08-09,2023-09-17,Free,USA,105,210,1,1,39,,free,0,0
18722,18723,2023-12-13,2023-12-22,Free,Canada,8,40,0,1,9,,free,0,1
18723,18724,2023-01-28,2023-03-16,Pro,UK,237,711,0,1,47,2023-03-16,Basic,29,0
18724,18725,2023-06-06,2023-11-20,Free,USA,51,153,0,1,167,,free,0,0
18725,18726,2023-03-21,2023-07-13,Pro,Germany,232,928,0,1,114,2023-07-13,Basic,49,0
18726,18727,2023-12-08,2023-12-27,Free,Canada,81,405,0,1,19,,free,0,1
18727,18728,2023-11-21,2023-12-15,Free,Germany,58,58,0,1,24,,free,0,1
18728,18729,2023-04-03,2023-09-16,Free,Canada,127,254,0,1,166,,free,0,0
18729,18730,2023-04-06,2023-07-06,Free,India,14,42,0,1,91,,free,0,0
18730,18731,2023-03-26,2023-06-29,Free,Canada,88,88,0,1,95,,free,0,0
18731,18732,2023-10-30,2023-11-12,Free,Canada,149,596,0,1,13,,free,0,1
18732,18733,2023-12-18,2023-12-24,Free,Germany,58,174,1,1,6,,free,0,1
18733,18734,2023-10-17,2023-12-17,Free,Canada,77,231,0,1,61,,free,0,0
18734,18735,2023-08-02,2023-12-12,Pro,Germany,30,120,0,1,132,2023-12-12,Standard,99,0
18735,18736,2023-12-28,2023-12-31,Free,Canada,102,102,0,1,3,,free,0,1
18736,18737,2023-07-07,2023-10-17,Free,Australia,112,112,0,1,102,,free,0,0
18737,18738,2023-09-07,2023-12-08,Pro,France,282,846,0,1,92,2023-12-08,Basic,29,0
18738,18739,2023-04-08,2023-09-14,Pro,UK,137,274,0,1,159,2023-09-14,Standard,49,0
18739,18740,2023-01-06,2023-10-06,Free,Canada,139,556,0,1,273,,free,0,0
18740,18741,2023-08-12,2023-09-15,Free,Canada,4,12,0,1,34,,free,0,0
18741,18742,2023-03-04,2023-12-21,Free,India,57,171,0,1,292,,free,0,0
18742,18743,2023-07-10,2023-09-27,Free,France,56,112,0,1,79,,free,0,0
18743,18744,2023-06-25,2023-12-20,Free,France,123,246,0,1,178,,free,0,0
18744,18745,2023-05-13,2023-08-02,Free,France,108,216,0,1,81,,free,0,0
18745,18746,2023-12-03,2023-12-30,Pro,Canada,37,148,0,1,27,2023-12-30,Basic,99,1
18746,18747,2023-10-22,2023-11-13,Free,USA,46,92,0,1,22,,free,0,1
18747,18748,2023-05-27,2023-12-12,Free,Canada,144,576,0,1,199,,free,0,0
18748,18749,2023-11-07,2023-11-21,Pro,Germany,245,490,0,1,14,2023-11-21,Basic,99,1
18749,18750,2023-02-25,2023-03-30,Free,Germany,35,70,0,1,33,,free,0,0
18750,18751,2023-07-21,2023-10-23,Free,India,131,393,0,1,94,,free,0,0
18751,18752,2023-10-02,2023-10-24,Pro,UK,285,855,0,1,22,2023-10-24,Standard,99,1
18752,18753,2023-04-03,2023-12-15,Free,Australia,14,28,0,1,256,,free,0,0
18753,18754,2023-04-24,2023-07-01,Free,India,130,520,0,1,68,,free,0,0
18754,18755,2023-06-13,2023-08-15,Free,Canada,107,214,0,1,63,,free,0,0
18755,18756,2023-12-21,2023-12-26,Free,USA,102,306,0,1,5,,free,0,1
18756,18757,2023-04-28,2023-12-30,Free,India,47,141,0,1,246,,free,0,0
18757,18758,2023-05-17,2023-06-13,Free,Germany,44,44,0,1,27,,free,0,1
18758,18759,2023-01-13,2023-06-21,Free,Germany,38,38,0,1,159,,free,0,0
18759,18760,2023-12-20,2024-01-01,Free,Canada,22,110,0,1,12,,free,0,1
18760,18761,2023-05-19,2023-10-08,Free,France,61,244,0,1,142,,free,0,0
18761,18762,2023-09-24,2023-12-27,Free,UK,9,27,0,1,94,,free,0,0
18762,18763,2023-06-13,2023-09-15,Free,India,121,484,0,1,94,,free,0,0
18763,18764,2023-09-24,2023-11-16,Pro,India,259,1295,0,1,53,2023-11-16,Enterprise,49,0
18764,18765,2023-02-15,2023-05-28,Pro,France,64,320,0,1,102,2023-05-28,Standard,49,0
18765,18766,2023-12-10,2023-12-10,Free,Australia,95,285,0,1,0,,free,0,1
18766,18767,2023-06-01,2023-06-07,Free,France,46,138,0,1,6,,free,0,1
18767,18768,2023-05-28,2023-06-02,Free,Germany,50,200,0,1,5,,free,0,1
18768,18769,2023-05-03,2023-12-06,Free,USA,46,230,0,1,217,,free,0,0
18769,18770,2023-03-11,2023-11-05,Free,UK,111,222,0,1,239,,free,0,0
18770,18771,2023-05-25,2023-12-15,Free,India,102,204,0,1,204,,free,0,0
18771,18772,2023-08-09,2023-09-19,Pro,USA,51,255,0,1,41,2023-09-19,Basic,99,0
18772,18773,2023-11-15,2023-12-19,Pro,France,193,772,1,1,34,2023-12-19,Enterprise,29,0
